'Elapsed time','ECG'
'0:14.470',1.080
'0:14.475',1.320
'0:14.480',1.480
'0:14.485',1.840
'0:14.490',2.240
'0:14.495',2.280
'0:14.500',2.240
'0:14.505',2.240
'0:14.510',1.720
'0:14.515',1.360
'0:14.520',1.080
'0:14.525',0.840
'0:14.530',0.840
'0:14.535',0.800
'0:14.540',0.840
'0:14.545',0.800
'0:14.550',0.760
'0:14.555',0.800
'0:14.560',0.840
'0:14.565',0.760
'0:14.570',0.760
'0:14.575',0.800
'0:14.580',0.800
'0:14.585',0.880
'0:14.590',0.800
'0:14.595',0.760
'0:14.600',0.760
'0:14.605',0.800
'0:14.610',0.800
'0:14.615',0.760
'0:14.620',0.840
'0:14.625',0.760
'0:14.630',0.840
'0:14.635',0.840
'0:14.640',0.880
'0:14.645',0.760
'0:14.650',0.880
'0:14.655',0.840
'0:14.660',0.840
'0:14.665',0.880
'0:14.670',0.880
'0:14.675',0.920
'0:14.680',0.920
'0:14.685',0.880
'0:14.690',0.840
'0:14.695',0.800
'0:14.700',0.840
'0:14.705',0.960
'0:14.710',0.840
'0:14.715',0.840
'0:14.720',0.840
'0:14.725',0.840
'0:14.730',0.840
'0:14.735',0.840
'0:14.740',0.880
'0:14.745',0.880
'0:14.750',0.880
'0:14.755',0.880
'0:14.760',0.880
'0:14.765',0.920
'0:14.770',0.880
'0:14.775',0.920
'0:14.780',1.000
'0:14.785',1.000
'0:14.790',0.960
'0:14.795',0.960
'0:14.800',0.960
'0:14.805',1.040
'0:14.810',1.000
'0:14.815',0.960
'0:14.820',0.960
'0:14.825',1.000
'0:14.830',1.000
'0:14.835',1.000
'0:14.840',0.960
'0:14.845',1.000
'0:14.850',0.920
'0:14.855',0.960
'0:14.860',1.000
'0:14.865',0.920
'0:14.870',0.920
'0:14.875',0.960
'0:14.880',0.960
'0:14.885',0.920
'0:14.890',0.920
'0:14.895',0.920
'0:14.900',0.960
'0:14.905',0.960
'0:14.910',0.960
'0:14.915',0.960
'0:14.920',0.960
'0:14.925',1.000
'0:14.930',1.040
'0:14.935',1.000
'0:14.940',0.880
'0:14.945',0.920
'0:14.950',1.000
'0:14.955',1.000
'0:14.960',0.880
'0:14.965',0.920
'0:14.970',0.960
'0:14.975',0.920
'0:14.980',1.000
'0:14.985',1.000
'0:14.990',0.960
'0:14.995',1.000
'0:15.000',0.960
'0:15.005',1.000
'0:15.010',1.000
'0:15.015',1.000
'0:15.020',1.000
'0:15.025',1.000
'0:15.030',1.000
'0:15.035',1.040
'0:15.040',1.040
'0:15.045',1.040
'0:15.050',1.000
'0:15.055',1.040
'0:15.060',0.920
'0:15.065',1.000
'0:15.070',1.000
'0:15.075',0.920
'0:15.080',0.960
'0:15.085',1.080
'0:15.090',1.000
'0:15.095',1.040
'0:15.100',1.000
'0:15.105',1.000
'0:15.110',1.000
'0:15.115',1.000
'0:15.120',0.960
'0:15.125',1.080
'0:15.130',1.000
'0:15.135',0.960
'0:15.140',0.960
'0:15.145',0.960
'0:15.150',1.000
'0:15.155',0.920
'0:15.160',0.960
'0:15.165',1.000
'0:15.170',1.040
'0:15.175',0.960
'0:15.180',0.960
'0:15.185',1.040
'0:15.190',1.000
'0:15.195',1.000
'0:15.200',1.040
'0:15.205',1.000
'0:15.210',0.960
'0:15.215',0.960
'0:15.220',0.960
'0:15.225',0.960
'0:15.230',0.960
'0:15.235',1.000
'0:15.240',1.000
'0:15.245',1.040
'0:15.250',1.000
'0:15.255',0.960
'0:15.260',0.960
'0:15.265',1.000
'0:15.270',1.040
'0:15.275',0.960
'0:15.280',1.040
'0:15.285',1.080
'0:15.290',1.040
'0:15.295',1.160
'0:15.300',1.080
'0:15.305',1.120
'0:15.310',1.120
'0:15.315',1.040
'0:15.320',1.120
'0:15.325',1.120
'0:15.330',1.160
'0:15.335',1.080
'0:15.340',1.040
'0:15.345',1.040
'0:15.350',0.960
'0:15.355',0.960
'0:15.360',0.960
'0:15.365',0.920
'0:15.370',0.880
'0:15.375',0.960
'0:15.380',1.000
'0:15.385',1.000
'0:15.390',1.000
'0:15.395',1.080
'0:15.400',0.920
'0:15.405',0.960
'0:15.410',1.040
'0:15.415',0.920
'0:15.420',0.920
'0:15.425',0.920
'0:15.430',1.000
'0:15.435',0.960
'0:15.440',1.120
'0:15.445',1.480
'0:15.450',1.680
'0:15.455',1.920
'0:15.460',2.200
'0:15.465',2.400
'0:15.470',2.280
'0:15.475',1.960
'0:15.480',1.520
'0:15.485',1.240
'0:15.490',1.000
'0:15.495',0.880
'0:15.500',0.880
'0:15.505',0.840
'0:15.510',0.800
'0:15.515',0.880
'0:15.520',0.760
'0:15.525',0.720
'0:15.530',0.760
'0:15.535',0.760
'0:15.540',0.760
'0:15.545',0.800
'0:15.550',0.720
'0:15.555',0.800
'0:15.560',0.800
'0:15.565',0.800
'0:15.570',0.800
'0:15.575',0.840
'0:15.580',0.880
'0:15.585',0.760
'0:15.590',0.840
'0:15.595',0.800
'0:15.600',0.800
'0:15.605',0.880
'0:15.610',0.800
'0:15.615',0.800
'0:15.620',0.880
'0:15.625',0.880
'0:15.630',0.880
'0:15.635',0.760
'0:15.640',0.800
'0:15.645',0.880
'0:15.650',0.880
'0:15.655',0.800
'0:15.660',0.840
'0:15.665',0.800
'0:15.670',0.960
'0:15.675',0.840
'0:15.680',0.840
'0:15.685',0.800
'0:15.690',0.840
'0:15.695',0.880
'0:15.700',0.800
'0:15.705',0.920
'0:15.710',0.840
'0:15.715',0.840
'0:15.720',0.840
'0:15.725',0.880
'0:15.730',0.960
'0:15.735',0.880
'0:15.740',0.920
'0:15.745',0.840
'0:15.750',0.920
'0:15.755',0.960
'0:15.760',0.960
'0:15.765',0.960
'0:15.770',0.960
'0:15.775',1.000
'0:15.780',1.000
'0:15.785',1.000
'0:15.790',1.000
'0:15.795',1.040
'0:15.800',1.000
'0:15.805',0.920
'0:15.810',1.040
'0:15.815',1.080
'0:15.820',0.920
'0:15.825',0.920
'0:15.830',0.920
'0:15.835',0.920
'0:15.840',0.920
'0:15.845',0.880
'0:15.850',0.920
'0:15.855',0.920
'0:15.860',0.920
'0:15.865',1.080
'0:15.870',0.880
'0:15.875',0.920
'0:15.880',0.880
'0:15.885',0.960
'0:15.890',0.920
'0:15.895',0.920
'0:15.900',0.880
'0:15.905',0.920
'0:15.910',0.920
'0:15.915',0.960
'0:15.920',0.960
'0:15.925',0.920
'0:15.930',0.880
'0:15.935',0.960
'0:15.940',1.000
'0:15.945',0.960
'0:15.950',0.880
'0:15.955',0.920
'0:15.960',1.000
'0:15.965',0.960
'0:15.970',0.960
'0:15.975',0.920
'0:15.980',0.960
'0:15.985',1.000
'0:15.990',1.040
'0:15.995',0.960
'0:16.000',1.040
'0:16.005',0.960
'0:16.010',0.920
'0:16.015',1.000
'0:16.020',0.960
'0:16.025',0.960
'0:16.030',1.000
'0:16.035',1.040
'0:16.040',1.000
'0:16.045',1.040
'0:16.050',1.000
'0:16.055',0.880
'0:16.060',0.960
'0:16.065',0.960
'0:16.070',0.960
'0:16.075',1.000
'0:16.080',1.000
'0:16.085',0.960
'0:16.090',1.040
'0:16.095',0.920
'0:16.100',1.000
'0:16.105',1.000
'0:16.110',0.920
'0:16.115',0.920
'0:16.120',0.960
'0:16.125',0.960
'0:16.130',1.000
'0:16.135',0.960
'0:16.140',1.000
'0:16.145',0.960
'0:16.150',0.920
'0:16.155',0.960
'0:16.160',1.000
'0:16.165',1.040
'0:16.170',1.000
'0:16.175',1.000
'0:16.180',0.920
'0:16.185',1.000
'0:16.190',1.040
'0:16.195',1.040
'0:16.200',1.000
'0:16.205',1.000
'0:16.210',0.960
'0:16.215',1.000
'0:16.220',1.000
'0:16.225',0.960
'0:16.230',0.960
'0:16.235',0.920
'0:16.240',1.000
'0:16.245',1.040
'0:16.250',1.000
'0:16.255',0.960
'0:16.260',0.920
'0:16.265',0.960
'0:16.270',0.960
'0:16.275',1.000
'0:16.280',1.000
'0:16.285',1.080
'0:16.290',1.080
'0:16.295',1.080
'0:16.300',1.160
'0:16.305',1.160
'0:16.310',1.120
'0:16.315',1.040
'0:16.320',0.960
'0:16.325',1.000
'0:16.330',1.040
'0:16.335',1.120
'0:16.340',1.200
'0:16.345',1.080
'0:16.350',1.000
'0:16.355',0.960
'0:16.360',1.040
'0:16.365',1.000
'0:16.370',1.000
'0:16.375',1.000
'0:16.380',0.960
'0:16.385',0.880
'0:16.390',0.920
'0:16.395',0.920
'0:16.400',1.040
'0:16.405',0.960
'0:16.410',0.960
'0:16.415',0.960
'0:16.420',0.960
'0:16.425',1.000
'0:16.430',0.960
'0:16.435',0.960
'0:16.440',1.200
'0:16.445',1.520
'0:16.450',1.720
'0:16.455',2.000
'0:16.460',2.400
'0:16.465',2.520
'0:16.470',2.400
'0:16.475',2.080
'0:16.480',1.760
'0:16.485',1.360
'0:16.490',0.960
'0:16.495',0.880
'0:16.500',0.800
'0:16.505',0.840
'0:16.510',0.840
'0:16.515',0.760
'0:16.520',0.840
'0:16.525',0.760
'0:16.530',0.760
'0:16.535',0.840
'0:16.540',0.840
'0:16.545',0.760
'0:16.550',0.760
'0:16.555',0.760
'0:16.560',0.760
'0:16.565',0.760
'0:16.570',0.880
'0:16.575',0.840
'0:16.580',0.760
'0:16.585',0.800
'0:16.590',0.880
'0:16.595',0.880
'0:16.600',0.840
'0:16.605',0.840
'0:16.610',0.840
'0:16.615',0.880
'0:16.620',0.880
'0:16.625',0.840
'0:16.630',0.840
'0:16.635',0.800
'0:16.640',0.840
'0:16.645',0.840
'0:16.650',0.920
'0:16.655',0.920
'0:16.660',0.920
'0:16.665',0.840
'0:16.670',0.840
'0:16.675',0.880
'0:16.680',0.880
'0:16.685',0.760
'0:16.690',0.840
'0:16.695',0.880
'0:16.700',0.880
'0:16.705',0.880
'0:16.710',0.840
'0:16.715',0.920
'0:16.720',0.880
'0:16.725',1.000
'0:16.730',0.920
'0:16.735',0.800
'0:16.740',0.920
'0:16.745',0.920
'0:16.750',1.000
'0:16.755',1.000
'0:16.760',0.960
'0:16.765',1.000
'0:16.770',1.040
'0:16.775',1.040
'0:16.780',0.920
'0:16.785',0.960
'0:16.790',1.040
'0:16.795',1.120
'0:16.800',1.040
'0:16.805',1.000
'0:16.810',1.000
'0:16.815',1.000
'0:16.820',0.920
'0:16.825',0.960
'0:16.830',0.920
'0:16.835',0.960
'0:16.840',0.960
'0:16.845',1.040
'0:16.850',1.080
'0:16.855',0.880
'0:16.860',0.960
'0:16.865',0.960
'0:16.870',0.920
'0:16.875',1.000
'0:16.880',0.880
'0:16.885',0.920
'0:16.890',1.040
'0:16.895',1.000
'0:16.900',0.960
'0:16.905',0.960
'0:16.910',1.000
'0:16.915',0.880
'0:16.920',0.960
'0:16.925',1.040
'0:16.930',1.000
'0:16.935',0.840
'0:16.940',0.960
'0:16.945',1.040
'0:16.950',1.040
'0:16.955',1.000
'0:16.960',0.960
'0:16.965',0.960
'0:16.970',1.040
'0:16.975',1.120
'0:16.980',1.040
'0:16.985',0.960
'0:16.990',0.960
'0:16.995',1.000
'0:17.000',0.960
'0:17.005',1.040
'0:17.010',1.040
'0:17.015',1.000
'0:17.020',0.920
'0:17.025',1.000
'0:17.030',1.000
'0:17.035',0.960
'0:17.040',1.080
'0:17.045',1.000
'0:17.050',1.120
'0:17.055',1.120
'0:17.060',0.960
'0:17.065',0.960
'0:17.070',1.000
'0:17.075',1.000
'0:17.080',1.040
'0:17.085',1.040
'0:17.090',0.960
'0:17.095',1.040
'0:17.100',1.040
'0:17.105',1.080
'0:17.110',0.920
'0:17.115',0.960
'0:17.120',0.920
'0:17.125',0.960
'0:17.130',1.000
'0:17.135',1.000
'0:17.140',0.960
'0:17.145',0.960
'0:17.150',1.000
'0:17.155',1.040
'0:17.160',1.080
'0:17.165',1.000
'0:17.170',0.960
'0:17.175',1.000
'0:17.180',1.000
'0:17.185',1.080
'0:17.190',1.080
'0:17.195',1.000
'0:17.200',1.000
'0:17.205',1.000
'0:17.210',0.920
'0:17.215',0.920
'0:17.220',0.960
'0:17.225',1.000
'0:17.230',0.960
'0:17.235',1.000
'0:17.240',1.040
'0:17.245',0.960
'0:17.250',1.040
'0:17.255',1.000
'0:17.260',1.040
'0:17.265',0.920
'0:17.270',0.920
'0:17.275',0.960
'0:17.280',0.920
'0:17.285',1.040
'0:17.290',1.160
'0:17.295',1.080
'0:17.300',0.960
'0:17.305',1.120
'0:17.310',1.120
'0:17.315',1.160
'0:17.320',1.040
'0:17.325',1.080
'0:17.330',1.000
'0:17.335',1.080
'0:17.340',1.160
'0:17.345',1.160
'0:17.350',1.040
'0:17.355',1.040
'0:17.360',1.040
'0:17.365',0.960
'0:17.370',1.000
'0:17.375',0.960
'0:17.380',0.920
'0:17.385',0.960
'0:17.390',0.880
'0:17.395',0.880
'0:17.400',0.920
'0:17.405',1.000
'0:17.410',0.920
'0:17.415',0.920
'0:17.420',0.960
'0:17.425',1.000
'0:17.430',0.960
'0:17.435',0.920
'0:17.440',1.040
'0:17.445',1.120
'0:17.450',1.280
'0:17.455',1.600
'0:17.460',1.840
'0:17.465',2.000
'0:17.470',2.280
'0:17.475',2.280
'0:17.480',2.120
'0:17.485',1.520
'0:17.490',1.280
'0:17.495',1.080
'0:17.500',0.960
'0:17.505',0.880
'0:17.510',0.760
'0:17.515',0.840
'0:17.520',0.840
'0:17.525',0.680
'0:17.530',0.800
'0:17.535',0.800
'0:17.540',0.800
'0:17.545',0.760
'0:17.550',0.760
'0:17.555',0.800
'0:17.560',0.880
'0:17.565',0.800
'0:17.570',1.000
'0:17.575',0.880
'0:17.580',0.760
'0:17.585',0.800
'0:17.590',0.840
'0:17.595',0.840
'0:17.600',0.880
'0:17.605',0.840
'0:17.610',0.800
'0:17.615',0.840
'0:17.620',0.840
'0:17.625',0.920
'0:17.630',0.840
'0:17.635',0.880
'0:17.640',0.840
'0:17.645',0.880
'0:17.650',0.840
'0:17.655',0.840
'0:17.660',0.880
'0:17.665',0.880
'0:17.670',0.880
'0:17.675',0.880
'0:17.680',0.880
'0:17.685',0.840
'0:17.690',0.960
'0:17.695',0.920
'0:17.700',0.840
'0:17.705',0.840
'0:17.710',0.840
'0:17.715',1.000
'0:17.720',0.880
'0:17.725',0.840
'0:17.730',0.920
'0:17.735',0.960
'0:17.740',1.000
'0:17.745',1.000
'0:17.750',1.000
'0:17.755',1.000
'0:17.760',1.080
'0:17.765',0.960
'0:17.770',1.000
'0:17.775',1.000
'0:17.780',0.960
'0:17.785',0.960
'0:17.790',1.000
'0:17.795',0.960
'0:17.800',1.040
'0:17.805',1.040
'0:17.810',1.000
'0:17.815',0.880
'0:17.820',0.920
'0:17.825',0.920
'0:17.830',1.000
'0:17.835',1.120
'0:17.840',0.960
'0:17.845',0.880
'0:17.850',0.920
'0:17.855',0.960
'0:17.860',1.000
'0:17.865',0.960
'0:17.870',0.920
'0:17.875',0.920
'0:17.880',0.920
'0:17.885',1.000
'0:17.890',1.000
'0:17.895',0.960
'0:17.900',1.000
'0:17.905',0.840
'0:17.910',0.920
'0:17.915',1.160
'0:17.920',0.800
'0:17.925',0.960
'0:17.930',0.880
'0:17.935',0.840
'0:17.940',0.920
'0:17.945',1.000
'0:17.950',0.880
'0:17.955',0.960
'0:17.960',0.920
'0:17.965',1.000
'0:17.970',1.000
'0:17.975',0.880
'0:17.980',0.960
'0:17.985',0.960
'0:17.990',1.000
'0:17.995',0.960
'0:18.000',0.880
'0:18.005',0.960
'0:18.010',1.080
'0:18.015',1.040
'0:18.020',0.960
'0:18.025',0.920
'0:18.030',0.840
'0:18.035',1.000
'0:18.040',1.080
'0:18.045',0.960
'0:18.050',0.880
'0:18.055',0.920
'0:18.060',1.000
'0:18.065',1.040
'0:18.070',0.960
'0:18.075',1.040
'0:18.080',0.880
'0:18.085',1.040
'0:18.090',1.120
'0:18.095',1.040
'0:18.100',1.000
'0:18.105',1.120
'0:18.110',0.920
'0:18.115',1.000
'0:18.120',0.960
'0:18.125',1.000
'0:18.130',1.080
'0:18.135',1.080
'0:18.140',1.160
'0:18.145',1.000
'0:18.150',0.920
'0:18.155',1.000
'0:18.160',1.000
'0:18.165',1.080
'0:18.170',1.000
'0:18.175',1.040
'0:18.180',1.040
'0:18.185',1.040
'0:18.190',1.040
'0:18.195',1.200
'0:18.200',1.000
'0:18.205',1.040
'0:18.210',1.040
'0:18.215',1.040
'0:18.220',1.080
'0:18.225',1.000
'0:18.230',1.000
'0:18.235',1.000
'0:18.240',0.960
'0:18.245',1.120
'0:18.250',1.080
'0:18.255',1.080
'0:18.260',1.080
'0:18.265',1.200
'0:18.270',1.200
'0:18.275',1.200
'0:18.280',1.080
'0:18.285',1.160
'0:18.290',1.200
'0:18.295',1.240
'0:18.300',1.120
'0:18.305',1.000
'0:18.310',1.080
'0:18.315',1.080
'0:18.320',0.960
'0:18.325',1.000
'0:18.330',1.000
'0:18.335',1.080
'0:18.340',1.160
'0:18.345',0.960
'0:18.350',0.960
'0:18.355',1.040
'0:18.360',1.040
'0:18.365',1.000
'0:18.370',1.040
'0:18.375',1.040
'0:18.380',1.200
'0:18.385',0.920
'0:18.390',1.000
'0:18.395',1.000
'0:18.400',1.000
'0:18.405',1.280
'0:18.410',1.440
'0:18.415',1.640
'0:18.420',1.880
'0:18.425',2.120
'0:18.430',2.240
'0:18.435',2.200
'0:18.440',1.920
'0:18.445',1.400
'0:18.450',1.200
'0:18.455',1.040
'0:18.460',0.920
'0:18.465',0.920
'0:18.470',0.880
'0:18.475',0.880
'0:18.480',0.880
'0:18.485',0.960
'0:18.490',0.800
'0:18.495',0.800
'0:18.500',0.800
'0:18.505',0.840
'0:18.510',0.880
'0:18.515',0.880
'0:18.520',0.800
'0:18.525',0.840
'0:18.530',0.840
'0:18.535',0.920
'0:18.540',0.840
'0:18.545',0.880
'0:18.550',0.880
'0:18.555',0.840
'0:18.560',0.880
'0:18.565',0.840
'0:18.570',0.840
'0:18.575',0.840
'0:18.580',0.960
'0:18.585',0.920
'0:18.590',0.920
'0:18.595',0.880
'0:18.600',0.920
'0:18.605',0.840
'0:18.610',0.760
'0:18.615',0.840
'0:18.620',0.880
'0:18.625',0.840
'0:18.630',0.840
'0:18.635',0.840
'0:18.640',0.960
'0:18.645',1.000
'0:18.650',0.960
'0:18.655',0.880
'0:18.660',0.920
'0:18.665',0.920
'0:18.670',0.840
'0:18.675',0.880
'0:18.680',0.960
'0:18.685',1.000
'0:18.690',0.960
'0:18.695',0.960
'0:18.700',1.040
'0:18.705',0.960
'0:18.710',0.920
'0:18.715',0.960
'0:18.720',0.880
'0:18.725',0.960
'0:18.730',1.080
'0:18.735',1.040
'0:18.740',0.880
'0:18.745',0.880
'0:18.750',1.000
'0:18.755',0.960
'0:18.760',0.960
'0:18.765',1.000
'0:18.770',1.040
'0:18.775',0.960
'0:18.780',1.040
'0:18.785',1.040
'0:18.790',0.920
'0:18.795',0.920
'0:18.800',0.920
'0:18.805',0.920
'0:18.810',0.920
'0:18.815',0.920
'0:18.820',0.840
'0:18.825',0.920
'0:18.830',0.920
'0:18.835',0.840
'0:18.840',0.800
'0:18.845',0.920
'0:18.850',0.960
'0:18.855',0.840
'0:18.860',0.800
'0:18.865',0.960
'0:18.870',0.960
'0:18.875',1.000
'0:18.880',0.880
'0:18.885',0.840
'0:18.890',1.040
'0:18.895',0.880
'0:18.900',0.920
'0:18.905',0.880
'0:18.910',0.880
'0:18.915',0.880
'0:18.920',0.840
'0:18.925',0.960
'0:18.930',0.920
'0:18.935',0.840
'0:18.940',1.000
'0:18.945',1.040
'0:18.950',0.960
'0:18.955',0.840
'0:18.960',1.000
'0:18.965',1.000
'0:18.970',1.040
'0:18.975',1.040
'0:18.980',0.960
'0:18.985',0.880
'0:18.990',0.960
'0:18.995',0.920
'0:19.000',0.880
'0:19.005',0.880
'0:19.010',0.920
'0:19.015',0.960
'0:19.020',0.960
'0:19.025',0.920
'0:19.030',0.920
'0:19.035',0.960
'0:19.040',1.000
'0:19.045',1.000
'0:19.050',1.000
'0:19.055',0.960
'0:19.060',0.840
'0:19.065',0.960
'0:19.070',1.040
'0:19.075',0.920
'0:19.080',0.920
'0:19.085',0.920
'0:19.090',0.880
'0:19.095',0.960
'0:19.100',0.880
'0:19.105',1.040
'0:19.110',0.880
'0:19.115',0.720
'0:19.120',0.760
'0:19.125',1.000
'0:19.130',1.000
'0:19.135',1.040
'0:19.140',0.960
'0:19.145',0.840
'0:19.150',1.040
'0:19.155',0.960
'0:19.160',0.840
'0:19.165',0.960
'0:19.170',1.000
'0:19.175',1.040
'0:19.180',1.040
'0:19.185',0.960
'0:19.190',1.000
'0:19.195',0.960
'0:19.200',0.960
'0:19.205',1.040
'0:19.210',1.000
'0:19.215',1.000
'0:19.220',0.960
'0:19.225',1.120
'0:19.230',1.160
'0:19.235',0.960
'0:19.240',1.040
'0:19.245',1.080
'0:19.250',1.040
'0:19.255',0.960
'0:19.260',1.080
'0:19.265',1.200
'0:19.270',1.120
'0:19.275',0.960
'0:19.280',0.920
'0:19.285',0.800
'0:19.290',0.920
'0:19.295',1.000
'0:19.300',1.000
'0:19.305',0.960
'0:19.310',0.960
'0:19.315',0.840
'0:19.320',0.920
'0:19.325',0.880
'0:19.330',0.920
'0:19.335',0.720
'0:19.340',0.960
'0:19.345',0.960
'0:19.350',0.960
'0:19.355',1.040
'0:19.360',1.160
'0:19.365',1.360
'0:19.370',1.480
'0:19.375',1.600
'0:19.380',2.040
'0:19.385',2.200
'0:19.390',2.200
'0:19.395',2.080
'0:19.400',1.600
'0:19.405',1.320
'0:19.410',1.000
'0:19.415',0.640
'0:19.420',0.920
'0:19.425',0.880
'0:19.430',0.840
'0:19.435',0.840
'0:19.440',1.000
'0:19.445',0.640
'0:19.450',0.800
'0:19.455',0.680
'0:19.460',0.840
'0:19.465',0.840
'0:19.470',0.680
'0:19.475',0.720
'0:19.480',0.840
'0:19.485',0.880
'0:19.490',0.760
'0:19.495',0.800
'0:19.500',0.760
'0:19.505',0.920
'0:19.510',1.000
'0:19.515',0.680
'0:19.520',0.760
'0:19.525',0.800
'0:19.530',0.920
'0:19.535',0.920
'0:19.540',0.840
'0:19.545',0.920
'0:19.550',0.840
'0:19.555',0.800
'0:19.560',0.880
'0:19.565',0.840
'0:19.570',0.720
'0:19.575',0.800
'0:19.580',0.800
'0:19.585',0.800
'0:19.590',0.880
'0:19.595',0.800
'0:19.600',0.840
'0:19.605',0.880
'0:19.610',0.880
'0:19.615',0.920
'0:19.620',0.880
'0:19.625',0.880
'0:19.630',0.960
'0:19.635',0.800
'0:19.640',0.880
'0:19.645',0.840
'0:19.650',0.840
'0:19.655',0.880
'0:19.660',0.920
'0:19.665',0.960
'0:19.670',0.920
'0:19.675',0.920
'0:19.680',0.960
'0:19.685',1.040
'0:19.690',1.000
'0:19.695',1.040
'0:19.700',1.160
'0:19.705',0.960
'0:19.710',0.960
'0:19.715',1.040
'0:19.720',0.920
'0:19.725',0.960
'0:19.730',1.000
'0:19.735',0.880
'0:19.740',0.920
'0:19.745',1.000
'0:19.750',0.920
'0:19.755',0.920
'0:19.760',0.960
'0:19.765',1.000
'0:19.770',0.960
'0:19.775',0.880
'0:19.780',0.960
'0:19.785',1.080
'0:19.790',1.040
'0:19.795',0.840
'0:19.800',0.840
'0:19.805',0.880
'0:19.810',0.880
'0:19.815',1.000
'0:19.820',0.880
'0:19.825',0.880
'0:19.830',0.960
'0:19.835',0.960
'0:19.840',1.000
'0:19.845',0.920
'0:19.850',0.960
'0:19.855',1.040
'0:19.860',0.960
'0:19.865',0.960
'0:19.870',1.000
'0:19.875',0.920
'0:19.880',0.920
'0:19.885',0.960
'0:19.890',0.920
'0:19.895',0.920
'0:19.900',1.040
'0:19.905',0.960
'0:19.910',0.920
'0:19.915',0.920
'0:19.920',1.080
'0:19.925',1.040
'0:19.930',1.000
'0:19.935',1.120
'0:19.940',0.920
'0:19.945',1.000
'0:19.950',1.000
'0:19.955',1.000
'0:19.960',0.920
'0:19.965',1.000
'0:19.970',1.000
'0:19.975',0.960
'0:19.980',1.000
'0:19.985',1.120
'0:19.990',1.000
'0:19.995',1.040
'0:20.000',0.840
'0:20.005',0.880
'0:20.010',0.960
'0:20.015',1.080
'0:20.020',1.120
'0:20.025',1.000
'0:20.030',0.960
'0:20.035',1.000
'0:20.040',1.000
'0:20.045',1.040
'0:20.050',1.080
'0:20.055',1.080
'0:20.060',1.000
'0:20.065',1.240
'0:20.070',0.920
'0:20.075',0.920
'0:20.080',0.880
'0:20.085',0.960
'0:20.090',0.960
'0:20.095',1.000
'0:20.100',0.960
'0:20.105',0.960
'0:20.110',1.040
'0:20.115',1.000
'0:20.120',1.040
'0:20.125',1.080
'0:20.130',1.200
'0:20.135',1.000
'0:20.140',0.920
'0:20.145',1.040
'0:20.150',1.040
'0:20.155',1.080
'0:20.160',0.960
'0:20.165',0.960
'0:20.170',1.040
'0:20.175',1.000
'0:20.180',1.000
'0:20.185',1.000
'0:20.190',1.160
'0:20.195',1.160
'0:20.200',1.120
'0:20.205',1.120
'0:20.210',1.120
'0:20.215',1.120
'0:20.220',1.120
'0:20.225',1.160
'0:20.230',1.080
'0:20.235',1.120
'0:20.240',1.120
'0:20.245',1.080
'0:20.250',1.000
'0:20.255',1.040
'0:20.260',1.000
'0:20.265',1.040
'0:20.270',1.040
'0:20.275',1.000
'0:20.280',0.960
'0:20.285',1.040
'0:20.290',1.240
'0:20.295',0.960
'0:20.300',0.920
'0:20.305',0.960
'0:20.310',0.960
'0:20.315',0.960
'0:20.320',1.120
'0:20.325',0.960
'0:20.330',0.960
'0:20.335',1.040
'0:20.340',1.320
'0:20.345',1.480
'0:20.350',1.720
'0:20.355',2.000
'0:20.360',2.320
'0:20.365',2.440
'0:20.370',2.480
'0:20.375',1.960
'0:20.380',1.560
'0:20.385',1.320
'0:20.390',1.040
'0:20.395',0.840
'0:20.400',0.800
'0:20.405',0.760
'0:20.410',0.800
'0:20.415',0.840
'0:20.420',0.880
'0:20.425',0.920
'0:20.430',0.840
'0:20.435',0.800
'0:20.440',0.800
'0:20.445',0.880
'0:20.450',0.920
'0:20.455',0.880
'0:20.460',0.760
'0:20.465',0.800
'0:20.470',0.760
'0:20.475',0.760
'0:20.480',0.880
'0:20.485',0.840
'0:20.490',0.880
'0:20.495',0.840
'0:20.500',0.800
'0:20.505',0.760
'0:20.510',0.800
'0:20.515',0.880
'0:20.520',0.920
'0:20.525',1.000
'0:20.530',0.920
'0:20.535',0.920
'0:20.540',0.880
'0:20.545',0.840
'0:20.550',0.880
'0:20.555',0.800
'0:20.560',0.920
'0:20.565',0.920
'0:20.570',0.840
'0:20.575',0.840
'0:20.580',0.920
'0:20.585',0.880
'0:20.590',0.800
'0:20.595',0.880
'0:20.600',0.880
'0:20.605',0.880
'0:20.610',0.920
'0:20.615',0.920
'0:20.620',0.880
'0:20.625',0.960
'0:20.630',0.880
'0:20.635',0.920
'0:20.640',0.960
'0:20.645',0.960
'0:20.650',0.920
'0:20.655',1.000
'0:20.660',1.000
'0:20.665',1.040
'0:20.670',1.000
'0:20.675',0.960
'0:20.680',1.040
'0:20.685',1.000
'0:20.690',1.040
'0:20.695',1.080
'0:20.700',1.080
'0:20.705',1.040
'0:20.710',1.000
'0:20.715',1.000
'0:20.720',0.960
'0:20.725',1.040
'0:20.730',1.080
'0:20.735',0.840
'0:20.740',0.920
'0:20.745',1.000
'0:20.750',1.000
'0:20.755',1.040
'0:20.760',0.960
'0:20.765',1.000
'0:20.770',1.000
'0:20.775',0.960
'0:20.780',1.040
'0:20.785',1.120
'0:20.790',0.960
'0:20.795',0.920
'0:20.800',0.880
'0:20.805',0.920
'0:20.810',0.960
'0:20.815',1.000
'0:20.820',0.920
