'Elapsed time','ECG'
'0:13.615',2.500
'0:13.620',2.400
'0:13.625',2.200
'0:13.630',2.400
'0:13.635',2.400
'0:13.640',2.200
'0:13.645',2.400
'0:13.650',2.500
'0:13.655',2.300
'0:13.660',2.300
'0:13.665',2.500
'0:13.670',2.400
'0:13.675',2.200
'0:13.680',2.500
'0:13.685',2.500
'0:13.690',2.300
'0:13.695',2.400
'0:13.700',2.400
'0:13.705',2.400
'0:13.710',2.300
'0:13.715',2.600
'0:13.720',2.400
'0:13.725',2.200
'0:13.730',2.400
'0:13.735',2.400
'0:13.740',2.200
'0:13.745',2.400
'0:13.750',2.700
'0:13.755',2.500
'0:13.760',2.500
'0:13.765',2.700
'0:13.770',2.600
'0:13.775',2.400
'0:13.780',2.500
'0:13.785',2.600
'0:13.790',2.200
'0:13.795',2.400
'0:13.800',2.500
'0:13.805',2.200
'0:13.810',2.200
'0:13.815',2.500
'0:13.820',2.300
'0:13.825',2.100
'0:13.830',2.400
'0:13.835',2.400
'0:13.840',2.200
'0:13.845',2.400
'0:13.850',2.500
'0:13.855',2.300
'0:13.860',2.200
'0:13.865',2.600
'0:13.870',2.500
'0:13.875',2.200
'0:13.880',2.500
'0:13.885',2.500
'0:13.890',2.300
'0:13.895',2.500
'0:13.900',2.500
'0:13.905',2.300
'0:13.910',2.400
'0:13.915',2.500
'0:13.920',2.500
'0:13.925',2.200
'0:13.930',2.400
'0:13.935',2.400
'0:13.940',2.400
'0:13.945',3.000
'0:13.950',3.500
'0:13.955',3.500
'0:13.960',3.400
'0:13.965',3.500
'0:13.970',2.200
'0:13.975',1.900
'0:13.980',1.600
'0:13.985',1.700
'0:13.990',1.800
'0:13.995',2.300
'0:14.000',2.500
'0:14.005',2.300
'0:14.010',2.300
'0:14.015',2.500
'0:14.020',2.400
'0:14.025',2.300
'0:14.030',2.500
'0:14.035',2.500
'0:14.040',2.400
'0:14.045',2.400
'0:14.050',2.600
'0:14.055',2.400
'0:14.060',2.400
'0:14.065',2.700
'0:14.070',2.500
'0:14.075',2.300
'0:14.080',2.500
'0:14.085',2.600
'0:14.090',2.300
'0:14.095',2.400
'0:14.100',2.600
'0:14.105',2.300
'0:14.110',2.400
'0:14.115',2.600
'0:14.120',2.400
'0:14.125',2.300
'0:14.130',2.600
'0:14.135',2.500
'0:14.140',2.400
'0:14.145',2.500
'0:14.150',2.600
'0:14.155',2.500
'0:14.160',2.500
'0:14.165',2.700
'0:14.170',2.600
'0:14.175',2.600
'0:14.180',2.800
'0:14.185',2.700
'0:14.190',2.600
'0:14.195',2.700
'0:14.200',2.900
'0:14.205',2.600
'0:14.210',2.700
'0:14.215',2.900
'0:14.220',2.600
'0:14.225',2.500
'0:14.230',2.700
'0:14.235',2.600
'0:14.240',2.400
'0:14.245',2.400
'0:14.250',2.500
'0:14.255',2.300
'0:14.260',2.300
'0:14.265',2.400
'0:14.270',2.200
'0:14.275',2.100
'0:14.280',2.400
'0:14.285',2.300
'0:14.290',2.100
'0:14.295',2.200
'0:14.300',2.300
'0:14.305',2.200
'0:14.310',2.100
'0:14.315',2.300
'0:14.320',2.100
'0:14.325',2.000
'0:14.330',2.300
'0:14.335',2.200
'0:14.340',2.100
'0:14.345',2.200
'0:14.350',2.300
'0:14.355',2.100
'0:14.360',2.100
'0:14.365',2.300
'0:14.370',2.200
'0:14.375',2.100
'0:14.380',2.300
'0:14.385',2.200
'0:14.390',2.100
'0:14.395',2.200
'0:14.400',2.300
'0:14.405',2.100
'0:14.410',2.200
'0:14.415',2.400
'0:14.420',2.300
'0:14.425',2.100
'0:14.430',2.300
'0:14.435',2.300
'0:14.440',2.100
'0:14.445',2.200
'0:14.450',2.300
'0:14.455',2.200
'0:14.460',2.200
'0:14.465',2.500
'0:14.470',2.200
'0:14.475',2.100
'0:14.480',2.300
'0:14.485',2.300
'0:14.490',2.000
'0:14.495',2.300
'0:14.500',2.400
'0:14.505',2.100
'0:14.510',2.200
'0:14.515',2.400
'0:14.520',2.300
'0:14.525',2.200
'0:14.530',2.400
'0:14.535',2.400
'0:14.540',2.200
'0:14.545',2.300
'0:14.550',2.400
'0:14.555',2.200
'0:14.560',2.300
'0:14.565',2.400
'0:14.570',2.400
'0:14.575',2.300
'0:14.580',2.600
'0:14.585',2.500
'0:14.590',2.300
'0:14.595',2.400
'0:14.600',2.400
'0:14.605',2.200
'0:14.610',2.100
'0:14.615',2.200
'0:14.620',2.000
'0:14.625',2.000
'0:14.630',2.200
'0:14.635',2.200
'0:14.640',1.900
'0:14.645',2.000
'0:14.650',2.100
'0:14.655',2.100
'0:14.660',2.200
'0:14.665',2.500
'0:14.670',2.200
'0:14.675',2.100
'0:14.680',2.300
'0:14.685',2.300
'0:14.690',2.200
'0:14.695',2.400
'0:14.700',2.400
'0:14.705',2.100
'0:14.710',2.300
'0:14.715',2.400
'0:14.720',2.200
'0:14.725',2.100
'0:14.730',2.400
'0:14.735',2.300
'0:14.740',2.100
'0:14.745',2.300
'0:14.750',2.300
'0:14.755',2.100
'0:14.760',2.300
'0:14.765',2.800
'0:14.770',2.800
'0:14.775',2.900
'0:14.780',3.100
'0:14.785',2.900
'0:14.790',1.800
'0:14.795',1.900
'0:14.800',1.600
'0:14.805',1.400
'0:14.810',1.700
'0:14.815',2.100
'0:14.820',2.100
'0:14.825',2.200
'0:14.830',2.400
'0:14.835',2.400
'0:14.840',2.100
'0:14.845',2.400
'0:14.850',2.500
'0:14.855',2.300
'0:14.860',2.300
'0:14.865',2.500
'0:14.870',2.300
'0:14.875',2.200
'0:14.880',2.500
'0:14.885',2.400
'0:14.890',2.300
'0:14.895',2.500
'0:14.900',2.500
'0:14.905',2.300
'0:14.910',2.300
'0:14.915',2.500
'0:14.920',2.300
'0:14.925',2.200
'0:14.930',2.500
'0:14.935',2.400
'0:14.940',2.100
'0:14.945',2.400
'0:14.950',2.500
'0:14.955',2.300
'0:14.960',2.400
'0:14.965',2.500
'0:14.970',2.400
'0:14.975',2.300
'0:14.980',2.700
'0:14.985',2.500
'0:14.990',2.300
'0:14.995',2.400
'0:15.000',2.600
'0:15.005',2.300
'0:15.010',2.500
'0:15.015',2.700
'0:15.020',2.500
'0:15.025',2.400
'0:15.030',2.700
'0:15.035',2.600
'0:15.040',2.300
'0:15.045',2.500
'0:15.050',2.400
'0:15.055',2.300
'0:15.060',2.200
'0:15.065',2.400
'0:15.070',2.300
'0:15.075',2.100
'0:15.080',2.300
'0:15.085',2.100
'0:15.090',1.900
'0:15.095',2.100
'0:15.100',2.200
'0:15.105',1.900
'0:15.110',2.000
'0:15.115',2.200
'0:15.120',2.100
'0:15.125',1.900
'0:15.130',2.100
'0:15.135',2.000
'0:15.140',1.900
'0:15.145',2.100
'0:15.150',2.200
'0:15.155',2.000
'0:15.160',2.100
'0:15.165',2.200
'0:15.170',2.100
'0:15.175',2.100
'0:15.180',2.200
'0:15.185',2.100
'0:15.190',2.000
'0:15.195',2.200
'0:15.200',2.200
'0:15.205',2.000
'0:15.210',2.200
'0:15.215',2.200
'0:15.220',2.200
'0:15.225',2.000
'0:15.230',2.400
'0:15.235',2.200
'0:15.240',2.000
'0:15.245',2.200
'0:15.250',2.200
'0:15.255',2.000
'0:15.260',2.100
'0:15.265',2.200
'0:15.270',2.100
'0:15.275',2.100
'0:15.280',2.400
'0:15.285',2.300
'0:15.290',2.000
'0:15.295',2.300
'0:15.300',2.300
'0:15.305',2.000
'0:15.310',2.100
'0:15.315',2.300
'0:15.320',2.100
'0:15.325',2.000
'0:15.330',2.200
'0:15.335',2.200
'0:15.340',1.900
'0:15.345',2.300
'0:15.350',2.300
'0:15.355',2.000
'0:15.360',2.200
'0:15.365',2.300
'0:15.370',2.300
'0:15.375',2.100
'0:15.380',2.400
'0:15.385',2.400
'0:15.390',2.200
'0:15.395',2.400
'0:15.400',2.400
'0:15.405',2.200
'0:15.410',2.200
'0:15.415',2.300
'0:15.420',2.100
'0:15.425',2.000
'0:15.430',2.200
'0:15.435',2.200
'0:15.440',1.900
'0:15.445',2.100
'0:15.450',2.100
'0:15.455',2.000
'0:15.460',2.100
'0:15.465',2.400
'0:15.470',2.100
'0:15.475',2.000
'0:15.480',2.300
'0:15.485',2.100
'0:15.490',2.100
'0:15.495',2.200
'0:15.500',2.400
'0:15.505',2.200
'0:15.510',2.200
'0:15.515',2.300
'0:15.520',2.200
'0:15.525',2.100
'0:15.530',2.400
'0:15.535',2.200
'0:15.540',2.100
'0:15.545',2.300
'0:15.550',2.400
'0:15.555',2.000
'0:15.560',2.100
'0:15.565',2.500
'0:15.570',2.700
'0:15.575',2.900
'0:15.580',3.400
'0:15.585',3.300
'0:15.590',3.100
'0:15.595',2.500
'0:15.600',2.200
'0:15.605',1.400
'0:15.610',1.600
'0:15.615',1.800
'0:15.620',1.900
'0:15.625',2.100
'0:15.630',2.400
'0:15.635',2.300
'0:15.640',2.100
'0:15.645',2.400
'0:15.650',2.400
'0:15.655',2.200
'0:15.660',2.300
'0:15.665',2.500
'0:15.670',2.300
'0:15.675',2.200
'0:15.680',2.400
'0:15.685',2.400
'0:15.690',2.200
'0:15.695',2.300
'0:15.700',2.400
'0:15.705',2.200
'0:15.710',2.200
'0:15.715',2.400
'0:15.720',2.200
'0:15.725',2.200
'0:15.730',2.400
'0:15.735',2.300
'0:15.740',2.100
'0:15.745',2.400
'0:15.750',2.400
'0:15.755',2.200
'0:15.760',2.300
'0:15.765',2.500
'0:15.770',2.200
'0:15.775',2.400
'0:15.780',2.500
'0:15.785',2.500
'0:15.790',2.400
'0:15.795',2.600
'0:15.800',2.600
'0:15.805',2.400
'0:15.810',2.500
'0:15.815',2.700
'0:15.820',2.500
'0:15.825',2.500
'0:15.830',2.600
'0:15.835',2.500
'0:15.840',2.400
'0:15.845',2.500
'0:15.850',2.500
'0:15.855',2.200
'0:15.860',2.400
'0:15.865',2.500
'0:15.870',2.200
'0:15.875',2.100
'0:15.880',2.400
'0:15.885',2.100
'0:15.890',2.000
'0:15.895',2.200
'0:15.900',2.200
'0:15.905',2.000
'0:15.910',2.100
'0:15.915',2.200
'0:15.920',2.000
'0:15.925',1.900
'0:15.930',2.100
'0:15.935',2.100
'0:15.940',2.000
'0:15.945',2.100
'0:15.950',2.200
'0:15.955',1.900
'0:15.960',2.000
'0:15.965',2.200
'0:15.970',2.100
'0:15.975',2.000
'0:15.980',2.100
'0:15.985',2.100
'0:15.990',2.000
'0:15.995',2.100
'0:16.000',2.200
'0:16.005',2.000
'0:16.010',2.100
'0:16.015',2.200
'0:16.020',1.900
'0:16.025',2.100
'0:16.030',2.300
'0:16.035',2.200
'0:16.040',2.000
'0:16.045',2.100
'0:16.050',2.200
'0:16.055',2.100
'0:16.060',2.100
'0:16.065',2.200
'0:16.070',2.100
'0:16.075',2.100
'0:16.080',2.300
'0:16.085',2.100
'0:16.090',2.000
'0:16.095',2.200
'0:16.100',2.100
'0:16.105',2.000
'0:16.110',2.100
'0:16.115',2.300
'0:16.120',2.100
'0:16.125',2.000
'0:16.130',2.300
'0:16.135',2.100
'0:16.140',2.000
'0:16.145',2.200
'0:16.150',2.200
'0:16.155',2.000
'0:16.160',2.000
'0:16.165',2.200
'0:16.170',2.100
'0:16.175',2.100
'0:16.180',2.300
'0:16.185',2.200
'0:16.190',2.100
'0:16.195',2.200
'0:16.200',2.300
'0:16.205',2.100
'0:16.210',2.400
'0:16.215',2.500
'0:16.220',2.300
'0:16.225',2.300
'0:16.230',2.600
'0:16.235',2.300
'0:16.240',2.200
'0:16.245',2.400
'0:16.250',2.300
'0:16.255',1.900
'0:16.260',2.100
'0:16.265',2.200
'0:16.270',2.000
'0:16.275',2.100
'0:16.280',2.200
'0:16.285',2.100
'0:16.290',1.900
'0:16.295',2.100
'0:16.300',2.200
'0:16.305',2.100
'0:16.310',2.200
'0:16.315',2.200
'0:16.320',2.000
'0:16.325',2.100
'0:16.330',2.300
'0:16.335',2.100
'0:16.340',2.100
'0:16.345',2.300
'0:16.350',2.300
'0:16.355',2.000
'0:16.360',2.100
'0:16.365',2.300
'0:16.370',2.100
'0:16.375',2.100
'0:16.380',2.400
'0:16.385',2.200
'0:16.390',2.000
'0:16.395',2.300
'0:16.400',2.200
'0:16.405',2.400
'0:16.410',3.100
'0:16.415',3.400
'0:16.420',3.300
'0:16.425',3.300
'0:16.430',3.200
'0:16.435',2.000
'0:16.440',1.600
'0:16.445',1.500
'0:16.450',1.500
'0:16.455',1.700
'0:16.460',2.100
'0:16.465',2.400
'0:16.470',2.200
'0:16.475',2.200
'0:16.480',2.400
'0:16.485',2.300
'0:16.490',2.200
'0:16.495',2.300
'0:16.500',2.400
'0:16.505',2.100
'0:16.510',2.300
'0:16.515',2.500
'0:16.520',2.300
'0:16.525',2.200
'0:16.530',2.400
'0:16.535',2.300
'0:16.540',2.200
'0:16.545',2.200
'0:16.550',2.300
'0:16.555',2.200
'0:16.560',2.300
'0:16.565',2.500
'0:16.570',2.300
'0:16.575',2.300
'0:16.580',2.500
'0:16.585',2.300
'0:16.590',2.200
'0:16.595',2.500
'0:16.600',2.400
'0:16.605',2.400
'0:16.610',2.400
'0:16.615',2.600
'0:16.620',2.400
'0:16.625',2.500
'0:16.630',2.700
'0:16.635',2.500
'0:16.640',2.500
'0:16.645',2.800
'0:16.650',2.700
'0:16.655',2.500
'0:16.660',2.700
'0:16.665',2.800
'0:16.670',2.600
'0:16.675',2.600
'0:16.680',2.900
'0:16.685',2.600
'0:16.690',2.400
'0:16.695',2.700
'0:16.700',2.500
'0:16.705',2.300
'0:16.710',2.400
'0:16.715',2.400
'0:16.720',2.300
'0:16.725',2.100
'0:16.730',2.300
'0:16.735',2.100
'0:16.740',2.000
'0:16.745',2.200
'0:16.750',2.300
'0:16.755',2.100
'0:16.760',2.100
'0:16.765',2.200
'0:16.770',2.000
'0:16.775',2.000
'0:16.780',2.300
'0:16.785',2.100
'0:16.790',2.000
'0:16.795',2.200
'0:16.800',2.200
'0:16.805',2.100
'0:16.810',2.200
'0:16.815',2.300
'0:16.820',2.100
'0:16.825',2.100
'0:16.830',2.300
'0:16.835',2.200
'0:16.840',2.100
'0:16.845',2.300
'0:16.850',2.300
'0:16.855',2.000
'0:16.860',2.200
'0:16.865',2.400
'0:16.870',2.200
'0:16.875',2.100
'0:16.880',2.400
'0:16.885',2.200
'0:16.890',2.100
'0:16.895',2.300
'0:16.900',2.300
'0:16.905',2.100
'0:16.910',2.300
'0:16.915',2.400
'0:16.920',2.000
'0:16.925',2.200
'0:16.930',2.300
'0:16.935',2.200
'0:16.940',2.100
'0:16.945',2.300
'0:16.950',2.300
'0:16.955',2.100
'0:16.960',2.200
'0:16.965',2.400
'0:16.970',2.100
'0:16.975',2.200
'0:16.980',2.400
'0:16.985',2.200
'0:16.990',2.100
'0:16.995',2.400
'0:17.000',2.400
'0:17.005',2.200
'0:17.010',2.300
'0:17.015',2.300
'0:17.020',2.100
'0:17.025',2.300
'0:17.030',2.400
'0:17.035',2.300
'0:17.040',2.100
'0:17.045',2.300
'0:17.050',2.300
'0:17.055',2.100
'0:17.060',2.300
'0:17.065',2.400
'0:17.070',2.300
'0:17.075',2.400
'0:17.080',2.600
'0:17.085',2.400
'0:17.090',2.300
'0:17.095',2.400
'0:17.100',2.500
'0:17.105',2.200
'0:17.110',2.300
'0:17.115',2.200
'0:17.120',2.100
'0:17.125',2.100
'0:17.130',2.400
'0:17.135',2.200
'0:17.140',2.100
'0:17.145',2.200
'0:17.150',2.100
'0:17.155',2.000
'0:17.160',2.200
'0:17.165',2.300
'0:17.170',2.200
'0:17.175',2.300
'0:17.180',2.400
'0:17.185',2.300
'0:17.190',2.200
'0:17.195',2.400
'0:17.200',2.300
'0:17.205',2.200
'0:17.210',2.400
'0:17.215',2.500
'0:17.220',2.200
'0:17.225',2.300
'0:17.230',2.500
'0:17.235',2.200
'0:17.240',2.300
'0:17.245',2.500
'0:17.250',2.300
'0:17.255',2.200
'0:17.260',2.400
'0:17.265',2.700
'0:17.270',3.000
'0:17.275',3.100
'0:17.280',3.400
'0:17.285',2.900
'0:17.290',2.400
'0:17.295',2.000
'0:17.300',1.600
'0:17.305',1.300
'0:17.310',1.800
'0:17.315',2.000
'0:17.320',2.100
'0:17.325',2.300
'0:17.330',2.500
'0:17.335',2.400
'0:17.340',2.300
'0:17.345',2.600
'0:17.350',2.400
'0:17.355',2.300
'0:17.360',2.500
'0:17.365',2.500
'0:17.370',2.300
'0:17.375',2.500
'0:17.380',2.600
'0:17.385',2.500
'0:17.390',2.300
'0:17.395',2.500
'0:17.400',2.600
'0:17.405',2.300
'0:17.410',2.600
'0:17.415',2.500
'0:17.420',2.200
'0:17.425',2.400
'0:17.430',2.700
'0:17.435',2.400
'0:17.440',2.400
'0:17.445',2.700
'0:17.450',2.500
'0:17.455',2.500
'0:17.460',2.600
'0:17.465',2.600
'0:17.470',2.500
'0:17.475',2.500
'0:17.480',2.700
'0:17.485',2.700
'0:17.490',2.500
'0:17.495',2.800
'0:17.500',2.700
'0:17.505',2.500
'0:17.510',2.800
'0:17.515',2.800
'0:17.520',2.500
'0:17.525',2.700
'0:17.530',2.800
'0:17.535',2.600
'0:17.540',2.700
'0:17.545',2.900
'0:17.550',2.600
'0:17.555',2.400
'0:17.560',2.500
'0:17.565',2.600
'0:17.570',2.300
'0:17.575',2.400
'0:17.580',2.400
'0:17.585',2.300
'0:17.590',2.200
'0:17.595',2.500
'0:17.600',2.400
'0:17.605',2.200
'0:17.610',2.300
'0:17.615',2.300
'0:17.620',2.100
'0:17.625',2.200
'0:17.630',2.300
'0:17.635',2.100
'0:17.640',2.200
'0:17.645',2.400
'0:17.650',2.200
'0:17.655',2.200
'0:17.660',2.300
'0:17.665',2.400
'0:17.670',2.200
'0:17.675',2.300
'0:17.680',2.300
'0:17.685',2.200
'0:17.690',2.200
'0:17.695',2.400
'0:17.700',2.300
'0:17.705',2.000
'0:17.710',2.300
'0:17.715',2.400
'0:17.720',2.100
'0:17.725',2.300
'0:17.730',2.400
'0:17.735',2.200
'0:17.740',2.200
'0:17.745',2.400
'0:17.750',2.300
'0:17.755',2.100
'0:17.760',2.300
'0:17.765',2.300
'0:17.770',2.100
'0:17.775',2.200
'0:17.780',2.400
'0:17.785',2.300
'0:17.790',2.100
'0:17.795',2.300
'0:17.800',2.200
'0:17.805',2.100
'0:17.810',2.400
'0:17.815',2.200
'0:17.820',2.200
'0:17.825',2.200
'0:17.830',2.400
'0:17.835',2.200
'0:17.840',2.200
'0:17.845',2.500
'0:17.850',2.300
'0:17.855',2.100
'0:17.860',2.300
'0:17.865',2.300
'0:17.870',2.100
'0:17.875',2.300
'0:17.880',2.300
'0:17.885',2.100
'0:17.890',2.200
'0:17.895',2.300
'0:17.900',2.300
'0:17.905',2.200
'0:17.910',2.600
'0:17.915',2.500
'0:17.920',2.400
'0:17.925',2.400
'0:17.930',2.500
'0:17.935',2.300
'0:17.940',2.200
'0:17.945',2.400
'0:17.950',2.200
'0:17.955',2.000
'0:17.960',2.300
'0:17.965',2.200
'0:17.970',2.100
'0:17.975',2.200
'0:17.980',2.200
'0:17.985',2.100
'0:17.990',2.200
'0:17.995',2.400
'0:18.000',2.300
'0:18.005',2.100
'0:18.010',2.400
'0:18.015',2.300
'0:18.020',2.100
'0:18.025',2.300
'0:18.030',2.400
'0:18.035',2.200
'0:18.040',2.200
'0:18.045',2.500
'0:18.050',2.300
'0:18.055',2.200
'0:18.060',2.400
'0:18.065',2.400
'0:18.070',2.200
'0:18.075',2.400
'0:18.080',2.600
'0:18.085',2.300
'0:18.090',2.300
'0:18.095',2.400
'0:18.100',2.600
'0:18.105',2.800
'0:18.110',3.200
'0:18.115',3.400
'0:18.120',3.300
'0:18.125',3.000
'0:18.130',2.800
'0:18.135',1.800
'0:18.140',1.600
'0:18.145',1.900
'0:18.150',1.900
'0:18.155',2.000
'0:18.160',2.400
'0:18.165',2.400
'0:18.170',2.300
'0:18.175',2.500
'0:18.180',2.600
'0:18.185',2.400
'0:18.190',2.400
'0:18.195',2.500
'0:18.200',2.500
'0:18.205',2.200
'0:18.210',2.500
'0:18.215',2.500
'0:18.220',2.300
'0:18.225',2.400
'0:18.230',2.500
'0:18.235',2.400
'0:18.240',2.300
'0:18.245',2.600
'0:18.250',2.500
'0:18.255',2.300
'0:18.260',2.600
'0:18.265',2.600
'0:18.270',2.300
'0:18.275',2.500
'0:18.280',2.700
'0:18.285',2.300
'0:18.290',2.400
'0:18.295',2.600
'0:18.300',2.500
'0:18.305',2.400
'0:18.310',2.600
'0:18.315',2.600
'0:18.320',2.400
'0:18.325',2.700
'0:18.330',2.700
'0:18.335',2.500
'0:18.340',2.600
'0:18.345',2.700
'0:18.350',2.600
'0:18.355',2.500
'0:18.360',2.700
'0:18.365',2.700
'0:18.370',2.500
'0:18.375',2.600
'0:18.380',2.800
'0:18.385',2.500
'0:18.390',2.500
'0:18.395',2.600
'0:18.400',2.500
'0:18.405',2.300
'0:18.410',2.500
'0:18.415',2.500
'0:18.420',2.300
'0:18.425',2.300
'0:18.430',2.400
'0:18.435',2.200
'0:18.440',2.200
'0:18.445',2.300
'0:18.450',2.200
'0:18.455',2.100
'0:18.460',2.300
'0:18.465',2.300
'0:18.470',2.100
'0:18.475',2.200
'0:18.480',2.400
'0:18.485',2.100
'0:18.490',2.200
'0:18.495',2.400
'0:18.500',2.200
'0:18.505',2.200
'0:18.510',2.400
'0:18.515',2.300
'0:18.520',2.100
'0:18.525',2.200
'0:18.530',2.300
'0:18.535',2.100
'0:18.540',2.200
'0:18.545',2.500
'0:18.550',2.300
'0:18.555',2.100
'0:18.560',2.300
'0:18.565',2.400
'0:18.570',2.100
'0:18.575',2.300
'0:18.580',2.400
'0:18.585',2.300
'0:18.590',2.100
'0:18.595',2.400
'0:18.600',2.300
'0:18.605',2.100
'0:18.610',2.300
'0:18.615',2.400
'0:18.620',2.100
'0:18.625',2.300
'0:18.630',2.300
'0:18.635',2.200
'0:18.640',2.200
'0:18.645',2.400
'0:18.650',2.200
'0:18.655',2.300
'0:18.660',2.300
'0:18.665',2.300
'0:18.670',2.200
'0:18.675',2.400
'0:18.680',2.300
'0:18.685',2.100
'0:18.690',2.200
'0:18.695',2.400
'0:18.700',2.300
'0:18.705',2.200
'0:18.710',2.300
'0:18.715',2.400
'0:18.720',2.100
'0:18.725',2.300
'0:18.730',2.400
'0:18.735',2.200
'0:18.740',2.300
'0:18.745',2.400
'0:18.750',2.200
'0:18.755',2.200
'0:18.760',2.500
'0:18.765',2.500
'0:18.770',2.400
'0:18.775',2.500
'0:18.780',2.500
'0:18.785',2.300
'0:18.790',2.200
'0:18.795',2.400
'0:18.800',2.200
'0:18.805',2.100
'0:18.810',2.300
'0:18.815',2.200
'0:18.820',2.100
'0:18.825',2.200
'0:18.830',2.300
'0:18.835',2.000
'0:18.840',2.000
'0:18.845',2.300
'0:18.850',2.300
'0:18.855',2.100
'0:18.860',2.400
'0:18.865',2.300
'0:18.870',2.100
'0:18.875',2.300
'0:18.880',2.400
'0:18.885',2.200
'0:18.890',2.300
'0:18.895',2.500
'0:18.900',2.200
'0:18.905',2.100
'0:18.910',2.300
'0:18.915',2.400
'0:18.920',2.300
'0:18.925',2.300
'0:18.930',2.400
'0:18.935',2.300
'0:18.940',2.200
'0:18.945',2.400
'0:18.950',2.500
'0:18.955',3.000
'0:18.960',3.500
'0:18.965',3.700
'0:18.970',3.400
'0:18.975',3.600
'0:18.980',2.400
'0:18.985',1.900
'0:18.990',1.500
'0:18.995',1.600
'0:19.000',1.900
'0:19.005',2.200
'0:19.010',2.300
'0:19.015',2.400
'0:19.020',2.300
'0:19.025',2.400
'0:19.030',2.400
'0:19.035',2.300
'0:19.040',2.300
'0:19.045',2.400
'0:19.050',2.400
'0:19.055',2.300
'0:19.060',2.500
'0:19.065',2.500
'0:19.070',2.300
'0:19.075',2.600
'0:19.080',2.500
'0:19.085',2.300
'0:19.090',2.400
'0:19.095',2.600
'0:19.100',2.500
'0:19.105',2.300
'0:19.110',2.500
'0:19.115',2.600
'0:19.120',2.300
'0:19.125',2.400
'0:19.130',2.700
'0:19.135',2.400
'0:19.140',2.400
'0:19.145',2.600
'0:19.150',2.400
'0:19.155',2.500
'0:19.160',2.600
'0:19.165',2.700
'0:19.170',2.500
'0:19.175',2.700
'0:19.180',2.800
'0:19.185',2.500
'0:19.190',2.600
'0:19.195',2.900
'0:19.200',2.700
'0:19.205',2.600
'0:19.210',2.900
'0:19.215',2.800
'0:19.220',2.700
'0:19.225',2.700
'0:19.230',2.800
'0:19.235',2.600
'0:19.240',2.600
'0:19.245',2.600
'0:19.250',2.500
'0:19.255',2.300
'0:19.260',2.500
'0:19.265',2.500
'0:19.270',2.200
'0:19.275',2.300
'0:19.280',2.400
'0:19.285',2.000
'0:19.290',2.100
'0:19.295',2.300
'0:19.300',2.200
'0:19.305',2.100
'0:19.310',2.300
'0:19.315',2.200
'0:19.320',2.000
'0:19.325',2.200
'0:19.330',2.200
'0:19.335',2.100
'0:19.340',2.100
'0:19.345',2.300
'0:19.350',2.200
'0:19.355',2.200
'0:19.360',2.400
'0:19.365',2.300
'0:19.370',2.200
'0:19.375',2.300
'0:19.380',2.400
'0:19.385',2.100
'0:19.390',2.300
'0:19.395',2.400
'0:19.400',2.200
'0:19.405',2.200
'0:19.410',2.300
'0:19.415',2.300
'0:19.420',2.100
'0:19.425',2.400
'0:19.430',2.400
'0:19.435',2.200
'0:19.440',2.200
'0:19.445',2.500
'0:19.450',2.300
'0:19.455',2.200
'0:19.460',2.400
'0:19.465',2.300
'0:19.470',2.100
'0:19.475',2.300
'0:19.480',2.400
'0:19.485',2.200
'0:19.490',2.300
'0:19.495',2.400
'0:19.500',2.100
'0:19.505',2.200
'0:19.510',2.400
'0:19.515',2.400
'0:19.520',2.100
'0:19.525',2.300
'0:19.530',2.400
'0:19.535',2.200
'0:19.540',2.300
'0:19.545',2.400
'0:19.550',2.200
'0:19.555',2.200
'0:19.560',2.400
'0:19.565',2.300
'0:19.570',2.200
'0:19.575',2.400
'0:19.580',2.400
'0:19.585',2.200
'0:19.590',2.400
'0:19.595',2.500
'0:19.600',2.300
'0:19.605',2.300
'0:19.610',2.600
'0:19.615',2.400
'0:19.620',2.400
'0:19.625',2.500
'0:19.630',2.600
'0:19.635',2.500
'0:19.640',2.500
'0:19.645',2.700
'0:19.650',2.400
'0:19.655',2.400
'0:19.660',2.500
'0:19.665',2.300
'0:19.670',2.100
'0:19.675',2.400
'0:19.680',2.300
'0:19.685',2.200
'0:19.690',2.200
'0:19.695',2.300
'0:19.700',2.100
'0:19.705',2.200
'0:19.710',2.400
'0:19.715',2.400
'0:19.720',2.200
'0:19.725',2.300
'0:19.730',2.500
'0:19.735',2.300
'0:19.740',2.200
'0:19.745',2.400
'0:19.750',2.400
'0:19.755',2.400
'0:19.760',2.600
'0:19.765',2.500
'0:19.770',2.300
'0:19.775',2.500
'0:19.780',2.400
'0:19.785',2.300
'0:19.790',2.400
'0:19.795',2.600
'0:19.800',2.300
'0:19.805',2.400
'0:19.810',2.600
'0:19.815',2.900
'0:19.820',2.900
'0:19.825',3.400
'0:19.830',3.300
'0:19.835',3.200
'0:19.840',2.100
'0:19.845',2.300
'0:19.850',1.500
'0:19.855',1.600
'0:19.860',2.100
'0:19.865',2.200
'0:19.870',2.300
'0:19.875',2.600
'0:19.880',2.700
'0:19.885',2.400
'0:19.890',2.400
'0:19.895',2.700
'0:19.900',2.500
'0:19.905',2.600
'0:19.910',2.700
'0:19.915',2.600
'0:19.920',2.400
'0:19.925',2.600
'0:19.930',2.600
'0:19.935',2.400
'0:19.940',2.700
'0:19.945',2.700
'0:19.950',2.400
'0:19.955',2.400
'0:19.960',2.800
'0:19.965',2.700
